stdPYR
[0.00045725 0.00041998 0.00011195]
stdR
[[0.00047429 0.0003998  0.00011289]]
stdP
[[7.15182142e-05 1.58128279e-04 3.44151747e-05]]
meanPYR
[ 0.07929164 -0.03284577 -0.18547086]
numb. data points
183
Position
 [ 0.07927924 -0.03292041 -0.18531506]
 [ 0.07926456 -0.03298845 -0.1854183 ]
 [ 0.07946296 -0.03340088 -0.18529516]
 [ 0.07962095 -0.0323989  -0.18537949]
 [ 0.07915862 -0.03309219 -0.18535285]
 [ 0.07873134 -0.03285403 -0.18539665]
 [ 0.07896506 -0.03269758 -0.18547734]
 [ 0.0797846  -0.03273557 -0.1854164 ]
 [ 0.07919301 -0.0336433  -0.18534627]
 [ 0.07923539 -0.03322318 -0.18542488]
 [ 0.07901388 -0.03245005 -0.18535491]
 [ 0.0788435  -0.03309969 -0.18539612]
 [ 0.07947359 -0.03294976 -0.18544644]
 [ 0.07982038 -0.03320975 -0.1853723 ]
 [ 0.07952693 -0.03295964 -0.18532783]
 [ 0.07953432 -0.03294932 -0.18530964]
 [ 0.0792311  -0.03290738 -0.18542427]
 [ 0.07930985 -0.03282617 -0.18540129]
 [ 0.07877068 -0.03311374 -0.18544034]
 [ 0.0791018  -0.03273836 -0.18550349]
 [ 0.07890911 -0.0329554  -0.18542885]
 [ 0.07941651 -0.0331544  -0.18543167]
 [ 0.07955732 -0.03297568 -0.18539917]
 [ 0.07926009 -0.03342862 -0.18537709]
 [ 0.07956415 -0.03299342 -0.18541565]
 [ 0.07880443 -0.03302828 -0.18542723]
 [ 0.07907869 -0.03347172 -0.18538193]
 [ 0.0796602  -0.0327602  -0.18536531]
 [ 0.07912844 -0.03345437 -0.1853678 ]
 [ 0.07892507 -0.03273375 -0.1855122 ]
 [ 0.07939156 -0.03311476 -0.18538109]
 [ 0.07960449 -0.03250409 -0.18539833]
 [ 0.07915566 -0.03318091 -0.18543065]
 [ 0.07953252 -0.03277091 -0.18542077]
 [ 0.07898111 -0.032841   -0.18545905]
 [ 0.07873332 -0.03282712 -0.18547152]
 [ 0.07892811 -0.0332936  -0.1854093 ]
 [ 0.07886319 -0.03297144 -0.18545315]
 [ 0.07909964 -0.03327471 -0.18537928]
 [ 0.07923688 -0.03321627 -0.18539933]
 [ 0.07901409 -0.03283123 -0.18548849]
 [ 0.07899635 -0.03326259 -0.18545547]
 [ 0.07904955 -0.03288351 -0.18549637]
 [ 0.07914082 -0.03277075 -0.18545258]
 [ 0.07912958 -0.03324872 -0.18543701]
 [ 0.07881013 -0.03327438 -0.18545267]
 [ 0.07927405 -0.03323983 -0.18539729]
 [ 0.07936488 -0.03345432 -0.18540353]
 [ 0.07924991 -0.03311713 -0.18541372]
 [ 0.07908969 -0.03290393 -0.18540505]
 [ 0.07930404 -0.03294589 -0.18544348]
 [ 0.07896782 -0.03278029 -0.18544192]
 [ 0.07908488 -0.0330077  -0.18545848]
 [ 0.07943853 -0.03309617 -0.18545378]
 [ 0.07895031 -0.03333958 -0.18543272]
 [ 0.07844399 -0.03276836 -0.18548978]
 [ 0.07893924 -0.03312995 -0.18535216]
 [ 0.078704   -0.03306218 -0.18542426]
 [ 0.07902105 -0.03307309 -0.18540693]
 [ 0.07900446 -0.03321913 -0.18542264]
 [ 0.0789621  -0.03316508 -0.18539908]
 [ 0.078512   -0.03313758 -0.18554761]
 [ 0.07924426 -0.03292804 -0.18542409]
 [ 0.07891261 -0.03317591 -0.18540248]
 [ 0.07897829 -0.03279751 -0.1853931 ]
 [ 0.07908987 -0.03313037 -0.18545227]
 [ 0.07852439 -0.03298817 -0.18546113]
 [ 0.0791003  -0.03303289 -0.18552828]
 [ 0.07865004 -0.03300675 -0.18538997]
 [ 0.07902844 -0.03334831 -0.18544428]
 [ 0.07875271 -0.03262825 -0.18546426]
 [ 0.07881993 -0.03283864 -0.1854448 ]
 [ 0.07871628 -0.03315583 -0.18551891]
 [ 0.07924241 -0.0328456  -0.18543448]
 [ 0.07883387 -0.03246318 -0.18551132]
 [ 0.07845712 -0.03297541 -0.18551082]
 [ 0.07908159 -0.0330171  -0.18546629]
 [ 0.07915266 -0.0328453  -0.18547942]
 [ 0.07881752 -0.03326685 -0.18548581]
 [ 0.07938702 -0.03303257 -0.18544675]
 [ 0.07861463 -0.03359473 -0.18546103]
 [ 0.07912656 -0.0329271  -0.18544197]
 [ 0.07921457 -0.0331451  -0.1854333 ]
 [ 0.0787113  -0.03316296 -0.18550362]
 [ 0.07882484 -0.03308954 -0.18542802]
 [ 0.0788197  -0.03274486 -0.18544234]
 [ 0.07903947 -0.03303066 -0.18540843]
 [ 0.07932289 -0.03292152 -0.18548729]
 [ 0.07950917 -0.03278897 -0.18545995]
 [ 0.07903898 -0.03312108 -0.18536731]
 [ 0.07872932 -0.03295069 -0.18544418]
 [ 0.07914856 -0.03309622 -0.18549378]
 [ 0.0791566  -0.03315162 -0.18545647]
 [ 0.07951528 -0.03328086 -0.18543963]
 [ 0.07861853 -0.03314785 -0.18548001]
 [ 0.07927431 -0.03351436 -0.18539864]
 [ 0.07890469 -0.03293892 -0.18546974]
 [ 0.07958925 -0.0328543  -0.1854501 ]
 [ 0.07915559 -0.03232745 -0.18554987]
 [ 0.0789409  -0.03316564 -0.18541585]
 [ 0.07903171 -0.03271495 -0.185461  ]
 [ 0.07933268 -0.03282019 -0.18543602]
 [ 0.07928588 -0.03290796 -0.18548981]
 [ 0.07916217 -0.0333113  -0.18545952]
 [ 0.07897593 -0.03340214 -0.1854281 ]
 [ 0.07929085 -0.03292746 -0.18549336]
 [ 0.07920905 -0.03312198 -0.18545312]
 [ 0.07905339 -0.03342607 -0.1854705 ]
 [ 0.07922416 -0.03322055 -0.18542058]
 [ 0.0786806  -0.03309022 -0.1854643 ]
 [ 0.07879728 -0.03306914 -0.18544076]
 [ 0.07963486 -0.03297594 -0.18545264]
 [ 0.0794642  -0.03305198 -0.1854541 ]
 [ 0.07905178 -0.03278575 -0.18552544]
 [ 0.07903844 -0.03319854 -0.18541599]
 [ 0.07920092 -0.03300709 -0.18548274]
 [ 0.07917234 -0.03327328 -0.1853822 ]
 [ 0.07948919 -0.0331244  -0.18545014]
 [ 0.07956333 -0.03297777 -0.18545634]
 [ 0.07904953 -0.03341669 -0.18545841]
 [ 0.07907198 -0.0329887  -0.18549928]
 [ 0.07894535 -0.03290254 -0.18545171]
 [ 0.07970565 -0.03247404 -0.18552254]
 [ 0.07917882 -0.03299888 -0.18553076]
 [ 0.07843795 -0.03281817 -0.18558492]
 [ 0.07895137 -0.03270612 -0.18549542]
 [ 0.07892342 -0.03303044 -0.18540074]
 [ 0.07910147 -0.03293492 -0.18547601]
 [ 0.07964022 -0.03288196 -0.18550745]
 [ 0.07919556 -0.03280534 -0.18549082]
 [ 0.07856972 -0.032933   -0.18544679]
 [ 0.07877721 -0.03259554 -0.18551465]
 [ 0.07933458 -0.03275909 -0.18566084]
 [ 0.08019625 -0.03304646 -0.18580574]
 [ 0.08021288 -0.03277418 -0.18579541]
 [ 0.08036294 -0.03231346 -0.18585066]
 [ 0.07989183 -0.03241973 -0.18584002]
 [ 0.08015948 -0.03266465 -0.18579927]
 [ 0.08002415 -0.03283774 -0.1857526 ]
 [ 0.08001948 -0.03278503 -0.18581469]
 [ 0.08037775 -0.03229641 -0.18585087]
 [ 0.08032835 -0.03300906 -0.18578329]
 [ 0.0804773  -0.03280219 -0.18574805]
 [ 0.08052596 -0.03270903 -0.18582048]
 [ 0.08017875 -0.03230272 -0.18586652]
 [ 0.08036949 -0.03231885 -0.18589112]
 [ 0.0807736  -0.03275983 -0.18581037]]
